xmin,ymin,xmax,ymax,name,file,width,height,class,Xcent,Ycent,boxW,boxH
1628,1109,2006,1479,car,img_2330,4032,3024,,0.4506448412698413,0.4279100529100529,0.09375,0.12235449735449735
1655,1263,2224,1761,car,img_1984,4032,3024,,0.4810267857142857,0.5,0.14112103174603174,0.16468253968253968
1565,1199,2214,1776,car,img_1983,4032,3024,,0.46862599206349204,0.49189814814814814,0.1609623015873016,0.1908068783068783
1501,1159,2310,1771,car,img_2384,4032,3024,,0.47259424603174605,0.484457671957672,0.20064484126984128,0.20238095238095238
1561,1089,2194,1655,car,img_2369,4032,3024,,0.46564980158730157,0.4537037037037037,0.15699404761904762,0.18716931216931218
1599,1232,2199,1706,car,img_2860,4032,3024,,0.47098214285714285,0.48578042328042326,0.1488095238095238,0.15674603174603174
1293,1014,2678,2140,car,img_2901,4032,3024,,0.49243551587301587,0.521494708994709,0.34350198412698413,0.3723544973544973
1614,1326,2035,1741,car,img_2577,4032,3024,,0.4525049603174603,0.5071097883597884,0.10441468253968254,0.13723544973544974
1605,1407,2120,1833,car,img_2686,4032,3024,,0.4619295634920635,0.5357142857142857,0.1277281746031746,0.14087301587301587
1396,1080,2313,1770,car,img_2681,4032,3024,,0.4599454365079365,0.4712301587301587,0.22743055555555555,0.22817460317460317
1469,1047,2379,1766,car,img_2342,4032,3024,,0.4771825396825397,0.46511243386243384,0.22569444444444445,0.23776455026455026
1322,980,2440,1858,car,img_2304,4032,3024,,0.46651785714285715,0.46924603174603174,0.27728174603174605,0.29034391534391535
1326,1094,2452,1967,car,img_2301,4032,3024,,0.46850198412698413,0.5061177248677249,0.279265873015873,0.28869047619047616
1256,997,2682,2259,car,img_1687,4032,3024,,0.48834325396825395,0.5383597883597884,0.35367063492063494,0.4173280423280423
1631,1057,2260,1786,car,img_1829,4032,3024,,0.48251488095238093,0.47007275132275134,0.15600198412698413,0.24107142857142858
1659,1285,2342,1894,car,img_1692,4032,3024,,0.49615575396825395,0.5256283068783069,0.16939484126984128,0.2013888888888889
1647,1390,2205,1884,car,img_1838,4032,3024,,0.47767857142857145,0.5413359788359788,0.13839285714285715,0.16335978835978837
1729,1441,2222,1871,car,img_2672,4032,3024,,0.48995535714285715,0.5476190476190477,0.12227182539682539,0.1421957671957672
1448,1262,2147,1803,car,img_2861,4032,3024,,0.44580853174603174,0.5067791005291006,0.17336309523809523,0.1789021164021164
1452,1221,2077,1723,car,img_2708,4032,3024,,0.43762400793650796,0.48677248677248675,0.15500992063492064,0.16600529100529102
1662,1244,2263,1733,car,img_2915,4032,3024,,0.4867311507936508,0.492228835978836,0.14905753968253968,0.16170634920634921
1525,1233,2178,1763,car,img_2406,4032,3024,,0.4592013888888889,0.49537037037037035,0.1619543650793651,0.17526455026455026
1604,1066,2472,1919,car,img_1605,4032,3024,,0.5054563492063492,0.4935515873015873,0.2152777777777778,0.2820767195767196
1574,1392,2110,1878,car,img_2443,4032,3024,,0.4568452380952381,0.5406746031746031,0.13293650793650794,0.16071428571428573
1614,1287,2157,1765,car,img_2885,4032,3024,,0.46763392857142855,0.5046296296296297,0.13467261904761904,0.15806878306878308
1116,1059,2734,2342,car,img_2264,4032,3024,,0.4774305555555556,0.562334656084656,0.40128968253968256,0.42427248677248675
1608,1139,2202,1643,car,img_2270,4032,3024,,0.4724702380952381,0.4599867724867725,0.14732142857142858,0.16666666666666666
1607,1238,2241,1816,car,img_1691,4032,3024,,0.4771825396825397,0.5049603174603174,0.1572420634920635,0.19113756613756613
1606,1194,2231,1692,car,img_1948,4032,3024,,0.4758184523809524,0.4771825396825397,0.15500992063492064,0.16468253968253968
1439,1151,2270,1811,car,img_2584,4032,3024,,0.4599454365079365,0.48974867724867727,0.20610119047619047,0.21825396825396826
1409,1272,2322,1972,car,img_2420,4032,3024,,0.4626736111111111,0.5363756613756614,0.22643849206349206,0.23148148148148148
1699,1401,2045,1706,car,img_2634,4032,3024,,0.4642857142857143,0.513723544973545,0.08581349206349206,0.10085978835978836
1573,1329,2126,1770,car,img_1958,4032,3024,,0.45870535714285715,0.5124007936507936,0.1371527777777778,0.14583333333333334
1266,1087,2261,1909,car,img_2450,4032,3024,,0.43737599206349204,0.49537037037037035,0.24677579365079366,0.2718253968253968
1725,1433,2131,1756,car,img_1927,4032,3024,,0.4781746031746032,0.527281746031746,0.10069444444444445,0.10681216931216932
1525,1008,2190,1584,car,img_2766,4032,3024,,0.46068948412698413,0.42857142857142855,0.16493055555555555,0.19047619047619047
1519,1174,2083,1596,car,img_1893,4032,3024,,0.4466765873015873,0.4580026455026455,0.13988095238095238,0.13955026455026456
1691,1403,2096,1758,car,img_2505,4032,3024,,0.4696180555555556,0.5226521164021164,0.10044642857142858,0.1173941798941799
1632,1280,2124,1699,car,img_2272,4032,3024,,0.46577380952380953,0.49255952380952384,0.12202380952380952,0.13855820105820105
1582,1191,2332,1869,car,img_1677,4032,3024,,0.4853670634920635,0.5059523809523809,0.18601190476190477,0.22420634920634921
1697,1413,2114,1778,car,img_2674,4032,3024,,0.47259424603174605,0.5276124338624338,0.10342261904761904,0.1207010582010582
1649,1210,2376,1815,car,img_1649,4032,3024,,0.4991319444444444,0.500165343915344,0.18030753968253968,0.20006613756613756
1106,1004,2701,2258,car,img_1976,4032,3024,,0.4720982142857143,0.5393518518518519,0.39558531746031744,0.4146825396825397
1568,1261,2315,1910,car,img_1641,4032,3024,,0.48152281746031744,0.5243055555555556,0.18526785714285715,0.21461640211640212
1381,917,2646,1982,car,img_1676,4032,3024,,0.4993799603174603,0.4793320105820106,0.31374007936507936,0.3521825396825397
1641,1405,2190,1869,car,img_2271,4032,3024,,0.47507440476190477,0.5413359788359788,0.13616071428571427,0.15343915343915343
1714,1357,2210,1814,car,img_1681,4032,3024,,0.48660714285714285,0.5243055555555556,0.12301587301587301,0.15112433862433863
1764,1278,2051,1527,car,img_1878,4032,3024,,0.4730902777777778,0.46378968253968256,0.07118055555555555,0.08234126984126984
1674,1338,2128,1742,car,img_2027,4032,3024,,0.4714781746031746,0.5092592592592593,0.11259920634920635,0.1335978835978836
1489,995,2220,1620,car,img_2881,4032,3024,,0.4599454365079365,0.4323743386243386,0.18129960317460317,0.20667989417989419
1153,1074,2918,2550,car,img_1658,4032,3024,,0.5048363095238095,0.5992063492063492,0.43774801587301587,0.4880952380952381
1583,1191,2311,1783,car,img_2510,4032,3024,,0.48288690476190477,0.49173280423280424,0.18055555555555555,0.19576719576719576
1448,1128,2293,1852,car,img_2408,4032,3024,,0.46391369047619047,0.49272486772486773,0.2095734126984127,0.23941798941798942
1552,1283,2166,1765,car,img_2422,4032,3024,,0.46106150793650796,0.503968253968254,0.15228174603174602,0.1593915343915344
1626,1288,2026,1641,car,img_2007,4032,3024,,0.45287698412698413,0.484292328042328,0.0992063492063492,0.11673280423280423
1712,1202,2107,1555,car,img_1907,4032,3024,,0.47358630952380953,0.4558531746031746,0.09796626984126984,0.11673280423280423
1651,1286,2134,1689,car,img_2763,4032,3024,,0.4693700396825397,0.49189814814814814,0.11979166666666667,0.13326719576719576
1274,959,2656,2134,car,img_2372,4032,3024,,0.48735119047619047,0.5114087301587301,0.3427579365079365,0.38855820105820105
1295,1066,2376,1966,car,img_2002,4032,3024,,0.45523313492063494,0.5013227513227513,0.2681051587301587,0.2976190476190476
1552,1408,2216,1935,car,img_1959,4032,3024,,0.46726190476190477,0.552744708994709,0.16468253968253968,0.17427248677248677
1527,965,2444,1783,car,img_1674,4032,3024,,0.49243551587301587,0.45436507936507936,0.22743055555555555,0.2705026455026455
1730,1238,2044,1526,car,img_2277,4032,3024,,0.4680059523809524,0.45701058201058203,0.07787698412698413,0.09523809523809523
1281,997,2690,2123,car,img_1666,4032,3024,,0.49243551587301587,0.5158730158730159,0.34945436507936506,0.3723544973544973
1578,1235,2098,1765,car,img_2575,4032,3024,,0.4558531746031746,0.49603174603174605,0.12896825396825398,0.17526455026455026
1358,927,2634,2345,car,img_1832,4032,3024,,0.49503968253968256,0.541005291005291,0.31646825396825395,0.4689153439153439
1437,1285,2361,1978,car,img_1857,4032,3024,,0.47098214285714285,0.5395171957671958,0.22916666666666666,0.22916666666666666
1326,1031,2481,1887,car,img_2682,4032,3024,,0.4720982142857143,0.482473544973545,0.2864583333333333,0.2830687830687831
1705,1124,2179,1681,car,img_1827,4032,3024,,0.4816468253968254,0.46378968253968256,0.11755952380952381,0.1841931216931217
1694,1270,2280,1772,car,img_2548,4032,3024,,0.4928075396825397,0.5029761904761905,0.1453373015873016,0.16600529100529102
1626,1171,2407,1833,car,img_2931,4032,3024,,0.5001240079365079,0.4966931216931217,0.19370039682539683,0.21891534391534392
1594,1160,2269,1728,car,img_1650,4032,3024,,0.4790426587301587,0.4775132275132275,0.16741071428571427,0.18783068783068782
1747,1120,2308,1585,car,img_2261,4032,3024,,0.5028521825396826,0.447255291005291,0.13913690476190477,0.15376984126984128
1538,1244,2419,1948,car,img_1945,4032,3024,,0.49069940476190477,0.5277777777777778,0.21850198412698413,0.2328042328042328
1531,1216,2235,1812,car,img_2941,4032,3024,,0.4670138888888889,0.5006613756613757,0.1746031746031746,0.1970899470899471
1583,1233,2232,1794,car,img_2774,4032,3024,,0.4730902777777778,0.5004960317460317,0.1609623015873016,0.18551587301587302
1690,1306,2234,1770,car,img_2614,4032,3024,,0.48660714285714285,0.5085978835978836,0.1349206349206349,0.15343915343915343
1692,1313,2107,1643,car,img_1966,4032,3024,,0.4711061507936508,0.4887566137566138,0.1029265873015873,0.10912698412698413
1576,1364,2166,1869,car,img_2554,4032,3024,,0.46403769841269843,0.5345568783068783,0.1463293650793651,0.1669973544973545
1655,1274,2286,1828,car,img_1929,4032,3024,,0.4887152777777778,0.5128968253968254,0.15649801587301587,0.1832010582010582
1528,1316,2113,1781,car,img_1964,4032,3024,,0.4515128968253968,0.5120701058201058,0.14508928571428573,0.15376984126984128
1224,1105,2515,2184,car,img_1980,4032,3024,,0.4636656746031746,0.5438161375661376,0.32018849206349204,0.3568121693121693
1700,1235,2123,1575,car,img_1951,4032,3024,,0.4740823412698413,0.4646164021164021,0.10491071428571429,0.11243386243386243
1364,1013,2435,1907,car,img_2463,4032,3024,,0.4711061507936508,0.4828042328042328,0.265625,0.29563492063492064
1661,1239,2129,1632,car,img_2913,4032,3024,,0.46999007936507936,0.47470238095238093,0.11607142857142858,0.12996031746031747
1586,1400,2297,1935,car,img_2014,4032,3024,,0.48152281746031744,0.5514219576719577,0.17633928571428573,0.17691798941798942
1621,1271,2055,1641,car,img_2631,4032,3024,,0.4558531746031746,0.48148148148148145,0.1076388888888889,0.12235449735449735
1603,1288,2146,1772,car,img_2025,4032,3024,,0.46490575396825395,0.5059523809523809,0.13467261904761904,0.16005291005291006
1626,1311,2036,1657,car,img_2713,4032,3024,,0.4541170634920635,0.49074074074074076,0.10168650793650794,0.11441798941798942
1524,1240,2340,1896,car,img_2470,4032,3024,,0.4791666666666667,0.5185185185185185,0.20238095238095238,0.21693121693121692
1664,1396,2010,1704,car,img_2458,4032,3024,,0.4556051587301587,0.5125661375661376,0.08581349206349206,0.10185185185185185
1582,1258,2296,1813,car,img_1715,4032,3024,,0.4809027777777778,0.5077711640211641,0.17708333333333334,0.18353174603174602
1517,1109,2301,1727,car,img_2725,4032,3024,,0.47346230158730157,0.4689153439153439,0.19444444444444445,0.20436507936507936
1660,1300,2097,1690,car,img_1992,4032,3024,,0.46589781746031744,0.49437830687830686,0.10838293650793651,0.12896825396825398
1553,1073,2304,1657,car,img_2683,4032,3024,,0.4782986111111111,0.4513888888888889,0.18625992063492064,0.1931216931216931
1418,1196,2363,1922,car,img_1903,4032,3024,,0.46887400793650796,0.515542328042328,0.234375,0.2400793650793651
1550,1148,2176,1680,car,img_2882,4032,3024,,0.46205357142857145,0.4675925925925926,0.1552579365079365,0.17592592592592593
1696,1290,2173,1668,car,img_2310,4032,3024,,0.47978670634920634,0.48908730158730157,0.11830357142857142,0.125
1264,987,2711,2308,car,img_1603,4032,3024,,0.4929315476190476,0.544808201058201,0.35887896825396826,0.43683862433862436
1504,898,2470,1958,car,img_1831,4032,3024,,0.4928075396825397,0.4722222222222222,0.23958333333333334,0.3505291005291005
1459,1136,2237,1909,car,img_2568,4032,3024,,0.4583333333333333,0.5034722222222222,0.19295634920634921,0.25562169312169314
1616,1364,2199,1860,car,img_2468,4032,3024,,0.4730902777777778,0.533068783068783,0.14459325396825398,0.164021164021164
1489,1202,2267,1799,car,img_2306,4032,3024,,0.46577380952380953,0.49619708994708994,0.19295634920634921,0.1974206349206349
1435,1159,2345,1860,car,img_2300,4032,3024,,0.46875,0.4991732804232804,0.22569444444444445,0.2318121693121693
1503,1330,2073,1794,car,img_2709,4032,3024,,0.44345238095238093,0.5165343915343915,0.14136904761904762,0.15343915343915343
1712,1382,2066,1665,car,img_1968,4032,3024,,0.46850198412698413,0.50380291005291,0.08779761904761904,0.09358465608465609
1570,1413,2134,1883,car,img_2586,4032,3024,,0.4593253968253968,0.544973544973545,0.13988095238095238,0.15542328042328044
1555,925,2583,1772,car,img_1656,4032,3024,,0.5131448412698413,0.4459325396825397,0.25496031746031744,0.2800925925925926
1493,1236,2205,1806,car,img_1922,4032,3024,,0.4585813492063492,0.5029761904761905,0.1765873015873016,0.1884920634920635
1744,1463,2095,1760,car,img_2876,4032,3024,,0.47606646825396826,0.5329034391534392,0.08705357142857142,0.09821428571428571
1554,1187,2340,1831,car,img_2664,4032,3024,,0.48288690476190477,0.4990079365079365,0.1949404761904762,0.21296296296296297
1431,1099,2362,1869,car,img_2899,4032,3024,,0.4703621031746032,0.49074074074074076,0.2309027777777778,0.25462962962962965
1469,1134,2361,1819,car,img_2305,4032,3024,,0.4749503968253968,0.48826058201058203,0.22123015873015872,0.226521164021164
1716,1261,2400,1847,car,img_2669,4032,3024,,0.5104166666666666,0.5138888888888888,0.16964285714285715,0.19378306878306878
1818,1216,2398,1716,car,img_1930,4032,3024,,0.5228174603174603,0.48478835978835977,0.14384920634920634,0.16534391534391535
1558,1307,2094,1812,car,img_2437,4032,3024,,0.45287698412698413,0.515707671957672,0.13293650793650794,0.1669973544973545
1714,1244,2109,1595,car,img_2278,4032,3024,,0.4740823412698413,0.46941137566137564,0.09796626984126984,0.11607142857142858
1623,1302,2189,1749,car,img_1845,4032,3024,,0.47271825396825395,0.5044642857142857,0.14037698412698413,0.14781746031746032
1714,1329,2136,1686,car,img_2657,4032,3024,,0.4774305555555556,0.49851190476190477,0.10466269841269842,0.11805555555555555
1472,1268,2154,1853,car,img_2452,4032,3024,,0.4496527777777778,0.5160383597883598,0.1691468253968254,0.19345238095238096
1549,1357,2223,1913,car,img_2477,4032,3024,,0.4677579365079365,0.5406746031746031,0.1671626984126984,0.18386243386243387
1184,926,2703,2132,car,img_2255,4032,3024,,0.4820188492063492,0.5056216931216931,0.3767361111111111,0.39880952380952384
1693,1199,2228,1659,car,img_2783,4032,3024,,0.48623511904761907,0.47255291005291006,0.13268849206349206,0.15211640211640212
1234,1092,2666,2281,car,img_2320,4032,3024,,0.4836309523809524,0.5577050264550265,0.3551587301587302,0.3931878306878307
1581,1215,2114,1643,car,img_2723,4032,3024,,0.4582093253968254,0.47255291005291006,0.13219246031746032,0.14153439153439154
1429,953,2439,1830,car,img_2519,4032,3024,,0.47966269841269843,0.4601521164021164,0.25049603174603174,0.2900132275132275
1714,1255,2333,1886,car,img_1607,4032,3024,,0.5018601190476191,0.5193452380952381,0.1535218253968254,0.20866402116402116
1707,1327,2005,1615,car,img_2333,4032,3024,,0.4603174603174603,0.48644179894179895,0.07390873015873016,0.09523809523809523
1528,1249,2246,1878,car,img_2445,4032,3024,,0.4680059523809524,0.5170304232804233,0.17807539682539683,0.2080026455026455
1614,1197,2104,1593,car,img_2404,4032,3024,,0.46106150793650796,0.46130952380952384,0.12152777777777778,0.13095238095238096
1803,1310,2243,1671,car,img_1926,4032,3024,,0.5017361111111112,0.49289021164021163,0.10912698412698413,0.11937830687830688
1603,1087,2183,1596,car,img_2883,4032,3024,,0.4694940476190476,0.4436177248677249,0.14384920634920634,0.16832010582010581
1629,1301,2281,1815,car,img_2750,4032,3024,,0.48487103174603174,0.5152116402116402,0.16170634920634921,0.16997354497354497
1571,1165,2432,2017,car,img_1601,4032,3024,,0.4964037698412698,0.5261243386243386,0.21354166666666666,0.28174603174603174
1703,1331,2043,1606,car,img_2494,4032,3024,,0.4645337301587302,0.48561507936507936,0.08432539682539683,0.09093915343915344
1659,1147,2182,1582,car,img_2629,4032,3024,,0.47631448412698413,0.451223544973545,0.1297123015873016,0.14384920634920634
1655,1447,2102,1830,car,img_2601,4032,3024,,0.46589781746031744,0.5418320105820106,0.11086309523809523,0.12665343915343916
1660,1337,2103,1723,car,img_2504,4032,3024,,0.46664186507936506,0.5059523809523809,0.10987103174603174,0.12764550264550265
1745,1324,2209,1678,car,img_2016,4032,3024,,0.49032738095238093,0.49636243386243384,0.11507936507936507,0.11706349206349206
1598,1013,2517,1755,car,img_1647,4032,3024,,0.5102926587301587,0.4576719576719577,0.2279265873015873,0.24537037037037038
1495,1068,2294,1810,car,img_2434,4032,3024,,0.46986607142857145,0.47585978835978837,0.19816468253968253,0.24537037037037038
1733,1524,2093,1880,car,img_2579,4032,3024,,0.47445436507936506,0.5628306878306878,0.08928571428571429,0.11772486772486772
814,709,2996,2469,car,img_2857,4032,3024,,0.4724702380952381,0.5254629629629629,0.5411706349206349,0.582010582010582
1609,991,2130,1450,car,img_2547,4032,3024,,0.4636656746031746,0.4036044973544973,0.12921626984126985,0.15178571428571427
1218,859,2604,1951,car,img_2625,4032,3024,,0.4739583333333333,0.4646164021164021,0.34375,0.3611111111111111
1228,1111,2385,1983,car,img_2426,4032,3024,,0.4480406746031746,0.5115740740740741,0.28695436507936506,0.28835978835978837
1462,1041,2265,1830,car,img_1933,4032,3024,,0.46217757936507936,0.47470238095238093,0.19915674603174602,0.26091269841269843
1510,1200,2214,1766,car,img_1886,4032,3024,,0.4618055555555556,0.4904100529100529,0.1746031746031746,0.18716931216931218
1614,1323,2151,1782,car,img_2502,4032,3024,,0.46688988095238093,0.5133928571428571,0.1331845238095238,0.15178571428571427
1735,1291,2278,1742,car,img_1711,4032,3024,,0.4976438492063492,0.5014880952380952,0.13467261904761904,0.14914021164021163
1661,1203,2204,1636,car,img_1924,4032,3024,,0.4792906746031746,0.46941137566137564,0.13467261904761904,0.1431878306878307
1600,1244,2280,1764,car,img_2383,4032,3024,,0.48115079365079366,0.4973544973544973,0.16865079365079366,0.17195767195767195
1310,1022,2514,2032,car,img_1640,4032,3024,,0.4742063492063492,0.5049603174603174,0.2986111111111111,0.333994708994709
1573,1257,2299,1800,car,img_2012,4032,3024,,0.4801587301587302,0.5054563492063492,0.1800595238095238,0.17956349206349206
578,598,3164,2694,car,img_2858,4032,3024,,0.46403769841269843,0.5443121693121693,0.6413690476190477,0.6931216931216931
1397,953,2396,1742,car,img_2256,4032,3024,,0.4703621031746032,0.44560185185185186,0.24776785714285715,0.26091269841269843
1489,1298,2322,2018,car,img_1835,4032,3024,,0.47259424603174605,0.5482804232804233,0.2065972222222222,0.23809523809523808
1005,860,2925,2432,car,img_2321,4032,3024,,0.48735119047619047,0.5443121693121693,0.47619047619047616,0.5198412698412699
1778,1176,2304,1714,car,img_1608,4032,3024,,0.5062003968253969,0.47784391534391535,0.13045634920634921,0.1779100529100529
1241,899,2858,2285,car,img_1615,4032,3024,,0.5083085317460317,0.5264550264550265,0.4010416666666667,0.4583333333333333
1372,1164,2555,2060,car,img_2010,4032,3024,,0.4869791666666667,0.533068783068783,0.2934027777777778,0.2962962962962963
1575,1248,2274,1776,car,img_1862,4032,3024,,0.4773065476190476,0.5,0.17336309523809523,0.1746031746031746
1668,1296,2099,1674,car,img_2793,4032,3024,,0.4671378968253968,0.49107142857142855,0.10689484126984126,0.125
1628,1201,2334,1809,car,img_2932,4032,3024,,0.4913194444444444,0.4976851851851852,0.17509920634920634,0.20105820105820105
1583,1042,2361,1702,car,img_2940,4032,3024,,0.48908730158730157,0.4537037037037037,0.19295634920634921,0.21825396825396826
1565,1125,2340,1742,car,img_2268,4032,3024,,0.48425099206349204,0.4740410052910053,0.1922123015873016,0.20403439153439154
1693,1373,2133,1738,car,img_2872,4032,3024,,0.47445436507936506,0.5143849206349206,0.10912698412698413,0.1207010582010582
1714,1379,2100,1706,car,img_2874,4032,3024,,0.4729662698412698,0.5100859788359788,0.09573412698412699,0.10813492063492064
1693,1157,2283,1754,car,img_1613,4032,3024,,0.4930555555555556,0.48131613756613756,0.1463293650793651,0.1974206349206349
1655,1136,2101,1514,car,img_2588,4032,3024,,0.46577380952380953,0.43816137566137564,0.11061507936507936,0.125
1740,1358,2082,1656,car,img_2691,4032,3024,,0.4739583333333333,0.49834656084656087,0.08482142857142858,0.09854497354497355
1227,931,2481,2062,car,img_2430,4032,3024,,0.45982142857142855,0.4948743386243386,0.31101190476190477,0.3740079365079365
1687,1225,2081,1574,car,img_2561,4032,3024,,0.46726190476190477,0.46279761904761907,0.09771825396825397,0.11541005291005291
1380,1163,2610,2080,car,img_2621,4032,3024,,0.4947916666666667,0.5362103174603174,0.30505952380952384,0.30324074074074076
933,1096,2928,2631,car,img_2474,4032,3024,,0.47879464285714285,0.6162367724867724,0.4947916666666667,0.5076058201058201
1519,1267,2211,1812,car,img_1963,4032,3024,,0.4625496031746032,0.5090939153439153,0.17162698412698413,0.18022486772486773
1712,1161,2249,1635,car,img_1910,4032,3024,,0.4911954365079365,0.4623015873015873,0.1331845238095238,0.15674603174603174
865,785,2901,2569,car,img_2432,4032,3024,,0.4670138888888889,0.5545634920634921,0.5049603174603174,0.58994708994709
1456,1029,2390,2055,car,img_1818,4032,3024,,0.47693452380952384,0.5099206349206349,0.2316468253968254,0.3392857142857143
1626,1283,2120,1706,car,img_2615,4032,3024,,0.4645337301587302,0.49421296296296297,0.12251984126984126,0.13988095238095238
1732,1255,2182,1633,car,img_2656,4032,3024,,0.4853670634920635,0.4775132275132275,0.11160714285714286,0.125
1244,1183,2347,2075,car,img_1665,4032,3024,,0.4453125,0.5386904761904762,0.27356150793650796,0.294973544973545
1356,975,2458,1839,car,img_2918,4032,3024,,0.4729662698412698,0.4652777777777778,0.27331349206349204,0.2857142857142857
